"","airport_name","carrier_name","reason","avg_delay"
"707","Buffalo, NY: Buffalo Niagara International","American Eagle Airlines Inc.","National Air Systems",56.050345490807
"708","Buffalo, NY: Buffalo Niagara International","American Eagle Airlines Inc.","Weather",55.8725045184331
"709","Buffalo, NY: Buffalo Niagara International","Delta Air Lines Inc.","Carrier",48.7841574337738
"710","Buffalo, NY: Buffalo Niagara International","Delta Air Lines Inc.","Late Aircraft",58.2941724536935
"711","Buffalo, NY: Buffalo Niagara International","Delta Air Lines Inc.","National Air Systems",33.1308915978243
"712","Buffalo, NY: Buffalo Niagara International","Delta Air Lines Inc.","Security",201
"713","Buffalo, NY: Buffalo Niagara International","Delta Air Lines Inc.","Weather",61.7407906428206
"714","Buffalo, NY: Buffalo Niagara International","Envoy Air","Carrier",52.0805690648017
"715","Buffalo, NY: Buffalo Niagara International","Envoy Air","Late Aircraft",49.6168509001419
"716","Buffalo, NY: Buffalo Niagara International","Envoy Air","National Air Systems",40.3009270402027
"717","Buffalo, NY: Buffalo Niagara International","Envoy Air","Security",37.8048780487805
"718","Buffalo, NY: Buffalo Niagara International","Envoy Air","Weather",53.0577874864141
"719","Buffalo, NY: Buffalo Niagara International","ExpressJet Airlines Inc.","Carrier",68.1691045049515
"720","Buffalo, NY: Buffalo Niagara International","ExpressJet Airlines Inc.","Late Aircraft",63.8707168859332
"721","Buffalo, NY: Buffalo Niagara International","ExpressJet Airlines Inc.","National Air Systems",62.7498682358163
"722","Buffalo, NY: Buffalo Niagara International","ExpressJet Airlines Inc.","Weather",96.039329789749
"723","Buffalo, NY: Buffalo Niagara International","JetBlue Airways","Carrier",62.9727313299063
"724","Buffalo, NY: Buffalo Niagara International","JetBlue Airways","Late Aircraft",74.1425871526057
"725","Buffalo, NY: Buffalo Niagara International","JetBlue Airways","National Air Systems",38.6197445315218
"726","Buffalo, NY: Buffalo Niagara International","JetBlue Airways","Security",40.4117647058824
"727","Buffalo, NY: Buffalo Niagara International","JetBlue Airways","Weather",92.755697302876
"728","Buffalo, NY: Buffalo Niagara International","Southwest Airlines Co.","Carrier",48.0567191364343
"729","Buffalo, NY: Buffalo Niagara International","Southwest Airlines Co.","Late Aircraft",62.6035080906571
"730","Buffalo, NY: Buffalo Niagara International","Southwest Airlines Co.","National Air Systems",40.6367055194113
"731","Buffalo, NY: Buffalo Niagara International","Southwest Airlines Co.","Security",67.5
"732","Buffalo, NY: Buffalo Niagara International","Southwest Airlines Co.","Weather",80.2229330265902
"733","Buffalo, NY: Buffalo Niagara International","United Air Lines Inc.","Carrier",49.7263938957148
"734","Buffalo, NY: Buffalo Niagara International","United Air Lines Inc.","Late Aircraft",88.6253104323294
"735","Buffalo, NY: Buffalo Niagara International","United Air Lines Inc.","National Air Systems",46.6614700548948
"736","Buffalo, NY: Buffalo Niagara International","United Air Lines Inc.","Weather",111.782544977347
"737","Buffalo, NY: Buffalo Niagara International","US Airways Inc.","Carrier",47.3623968271226
"738","Buffalo, NY: Buffalo Niagara International","US Airways Inc.","Late Aircraft",55.4680638259054
"739","Buffalo, NY: Buffalo Niagara International","US Airways Inc.","National Air Systems",29.1835262054699
"740","Buffalo, NY: Buffalo Niagara International","US Airways Inc.","Security",18.9655172413793
"741","Buffalo, NY: Buffalo Niagara International","US Airways Inc.","Weather",71.9790924489216
"742","Burbank, CA: Bob Hope","Alaska Airlines Inc.","Carrier",50.5591604717964
"743","Burbank, CA: Bob Hope","Alaska Airlines Inc.","Late Aircraft",41.2894920425664
"744","Burbank, CA: Bob Hope","Alaska Airlines Inc.","National Air Systems",35.4262405448569
"745","Burbank, CA: Bob Hope","Alaska Airlines Inc.","Weather",20
"746","Burbank, CA: Bob Hope","JetBlue Airways","Carrier",44.9456502357563
"747","Burbank, CA: Bob Hope","JetBlue Airways","Late Aircraft",55.8085882839191
"748","Burbank, CA: Bob Hope","JetBlue Airways","National Air Systems",49.1826724715573
"749","Burbank, CA: Bob Hope","JetBlue Airways","Security",39.1304347826087
"750","Burbank, CA: Bob Hope","JetBlue Airways","Weather",110.858721040338
"751","Burbank, CA: Bob Hope","SkyWest Airlines Inc.","Carrier",62.6626507558201
"752","Burbank, CA: Bob Hope","SkyWest Airlines Inc.","Late Aircraft",58.0569446870735
"753","Burbank, CA: Bob Hope","SkyWest Airlines Inc.","National Air Systems",40.0401630612127
"754","Burbank, CA: Bob Hope","SkyWest Airlines Inc.","Security",123
"755","Burbank, CA: Bob Hope","SkyWest Airlines Inc.","Weather",103.841147926904
"756","Burbank, CA: Bob Hope","Southwest Airlines Co.","Carrier",44.8629298042057
"757","Burbank, CA: Bob Hope","Southwest Airlines Co.","Late Aircraft",46.8083570317042
"758","Burbank, CA: Bob Hope","Southwest Airlines Co.","National Air Systems",36.2859712896566
"759","Burbank, CA: Bob Hope","Southwest Airlines Co.","Security",37.8326538956815
"760","Burbank, CA: Bob Hope","Southwest Airlines Co.","Weather",64.2210587787568
"761","Burbank, CA: Bob Hope","US Airways Inc.","Carrier",39.2405063291139
"762","Burbank, CA: Bob Hope","US Airways Inc.","Late Aircraft",18.1818181818182
"763","Burbank, CA: Bob Hope","US Airways Inc.","National Air Systems",18.75
"764","Burlington, VT: Burlington International","Delta Air Lines Inc.","Carrier",52.9515192687747
"765","Burlington, VT: Burlington International","Delta Air Lines Inc.","Late Aircraft",87.9164495834804
"766","Burlington, VT: Burlington International","Delta Air Lines Inc.","National Air Systems",58.0224506109398
"767","Burlington, VT: Burlington International","Delta Air Lines Inc.","Weather",137.930096559228
"768","Burlington, VT: Burlington International","ExpressJet Airlines Inc.","Carrier",68.6414209582547
"769","Burlington, VT: Burlington International","ExpressJet Airlines Inc.","Late Aircraft",67.2618040855895
"770","Burlington, VT: Burlington International","ExpressJet Airlines Inc.","National Air Systems",48.6141286076282
"771","Burlington, VT: Burlington International","ExpressJet Airlines Inc.","Weather",86.8065365063308
"772","Burlington, VT: Burlington International","JetBlue Airways","Carrier",51.8146570209876
"773","Burlington, VT: Burlington International","JetBlue Airways","Late Aircraft",70.8779418586056
"774","Burlington, VT: Burlington International","JetBlue Airways","National Air Systems",41.1219303034627
"775","Burlington, VT: Burlington International","JetBlue Airways","Weather",124.568975503301
"776","Burlington, VT: Burlington International","US Airways Inc.","Carrier",48.4813073616543
"777","Burlington, VT: Burlington International","US Airways Inc.","Late Aircraft",77.840672304958
"778","Burlington, VT: Burlington International","US Airways Inc.","National Air Systems",54.6799286958674
"779","Burlington, VT: Burlington International","US Airways Inc.","Weather",83.201581027668
"780","Butte, MT: Bert Mooney","SkyWest Airlines Inc.","Carrier",35.3906363949437
"781","Butte, MT: Bert Mooney","SkyWest Airlines Inc.","Late Aircraft",61.709332249763
"782","Butte, MT: Bert Mooney","SkyWest Airlines Inc.","National Air Systems",21.2010290273224
"783","Butte, MT: Bert Mooney","SkyWest Airlines Inc.","Weather",44.25
"784","Carlsbad, CA: McClellan-Palomar","SkyWest Airlines Inc.","Carrier",52.2814607546017
"785","Carlsbad, CA: McClellan-Palomar","SkyWest Airlines Inc.","Late Aircraft",50.3296887848703
"786","Carlsbad, CA: McClellan-Palomar","SkyWest Airlines Inc.","National Air Systems",34.6862882526095
"787","Carlsbad, CA: McClellan-Palomar","SkyWest Airlines Inc.","Weather",55.9163562180268
"788","Casper, WY: Casper/Natrona County International","SkyWest Airlines Inc.","Carrier",48.8254979593608
"789","Casper, WY: Casper/Natrona County International","SkyWest Airlines Inc.","Late Aircraft",60.5877626487453
"790","Casper, WY: Casper/Natrona County International","SkyWest Airlines Inc.","National Air Systems",40.0458492703914
"791","Casper, WY: Casper/Natrona County International","SkyWest Airlines Inc.","Security",65.5652173913043
"792","Casper, WY: Casper/Natrona County International","SkyWest Airlines Inc.","Weather",52.6279333986664
"793","Cedar City, UT: Cedar City Regional","SkyWest Airlines Inc.","Carrier",58.7848879445169
"794","Cedar City, UT: Cedar City Regional","SkyWest Airlines Inc.","Late Aircraft",47.4041628866828
"795","Cedar City, UT: Cedar City Regional","SkyWest Airlines Inc.","National Air Systems",26.8732750206541
"796","Cedar City, UT: Cedar City Regional","SkyWest Airlines Inc.","Weather",68.0334168755221
"797","Cedar Rapids/Iowa City, IA: The Eastern Iowa","American Eagle Airlines Inc.","Carrier",44.0904062941992
"798","Cedar Rapids/Iowa City, IA: The Eastern Iowa","American Eagle Airlines Inc.","Late Aircraft",53.6064685990505
"799","Cedar Rapids/Iowa City, IA: The Eastern Iowa","American Eagle Airlines Inc.","National Air Systems",38.6742694089089
"800","Cedar Rapids/Iowa City, IA: The Eastern Iowa","American Eagle Airlines Inc.","Weather",55.0025674081506
"801","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Envoy Air","Carrier",48.4532521649555
"802","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Envoy Air","Late Aircraft",53.5954875727385
"803","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Envoy Air","National Air Systems",37.5774557097857
"804","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Envoy Air","Security",41.8730158730159
"805","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Envoy Air","Weather",73.5056274709334
"806","Cedar Rapids/Iowa City, IA: The Eastern Iowa","ExpressJet Airlines Inc.","Carrier",64.5396584816379
"807","Cedar Rapids/Iowa City, IA: The Eastern Iowa","ExpressJet Airlines Inc.","Late Aircraft",67.0885074138152
"808","Cedar Rapids/Iowa City, IA: The Eastern Iowa","ExpressJet Airlines Inc.","National Air Systems",45.2399161286295
"809","Cedar Rapids/Iowa City, IA: The Eastern Iowa","ExpressJet Airlines Inc.","Weather",71.5310846560847
"810","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Frontier Airlines Inc.","Carrier",68.5826434340065
"811","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Frontier Airlines Inc.","Late Aircraft",57.6367256373499
"812","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Frontier Airlines Inc.","National Air Systems",52.6428374610426
"813","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Frontier Airlines Inc.","Weather",60.6060606060606
"814","Cedar Rapids/Iowa City, IA: The Eastern Iowa","SkyWest Airlines Inc.","Carrier",60.6466140310351
"815","Cedar Rapids/Iowa City, IA: The Eastern Iowa","SkyWest Airlines Inc.","Late Aircraft",54.5854356162331
"816","Cedar Rapids/Iowa City, IA: The Eastern Iowa","SkyWest Airlines Inc.","National Air Systems",37.0863307824899
"817","Cedar Rapids/Iowa City, IA: The Eastern Iowa","SkyWest Airlines Inc.","Weather",63.4789883794392
"818","Champaign/Urbana, IL: University of Illinois/Willard","American Eagle Airlines Inc.","Carrier",46.0408549506122
"819","Champaign/Urbana, IL: University of Illinois/Willard","American Eagle Airlines Inc.","Late Aircraft",73.9836729358829
"820","Champaign/Urbana, IL: University of Illinois/Willard","American Eagle Airlines Inc.","National Air Systems",85.51617436676
"821","Champaign/Urbana, IL: University of Illinois/Willard","American Eagle Airlines Inc.","Weather",175.173434774518
"822","Champaign/Urbana, IL: University of Illinois/Willard","Envoy Air","Carrier",46.2651890774228
"823","Champaign/Urbana, IL: University of Illinois/Willard","Envoy Air","Late Aircraft",61.4912832407697
"824","Champaign/Urbana, IL: University of Illinois/Willard","Envoy Air","National Air Systems",44.9525641187792
"825","Champaign/Urbana, IL: University of Illinois/Willard","Envoy Air","Weather",103.171292898503
"826","Charleston, SC: Charleston AFB/International","American Eagle Airlines Inc.","Carrier",45.0049355421347
"827","Charleston, SC: Charleston AFB/International","American Eagle Airlines Inc.","Late Aircraft",65.3351860529139
"828","Charleston, SC: Charleston AFB/International","American Eagle Airlines Inc.","National Air Systems",25.9815335039702
"829","Charleston, SC: Charleston AFB/International","American Eagle Airlines Inc.","Weather",37.0022123893805
"830","Charleston, SC: Charleston AFB/International","Delta Air Lines Inc.","Carrier",47.02669571866
"831","Charleston, SC: Charleston AFB/International","Delta Air Lines Inc.","Late Aircraft",53.857644637479
"832","Charleston, SC: Charleston AFB/International","Delta Air Lines Inc.","National Air Systems",31.5011478710884
"833","Charleston, SC: Charleston AFB/International","Delta Air Lines Inc.","Weather",44.9910009657381
"834","Charleston, SC: Charleston AFB/International","Envoy Air","Carrier",47.9387399047236
"835","Charleston, SC: Charleston AFB/International","Envoy Air","Late Aircraft",62.0429431326534
"836","Charleston, SC: Charleston AFB/International","Envoy Air","National Air Systems",33.7230473533336
"837","Charleston, SC: Charleston AFB/International","Envoy Air","Security",30
"838","Charleston, SC: Charleston AFB/International","Envoy Air","Weather",63.6998419654464
"839","Charleston, SC: Charleston AFB/International","ExpressJet Airlines Inc.","Carrier",63.2682969208776
"840","Charleston, SC: Charleston AFB/International","ExpressJet Airlines Inc.","Late Aircraft",59.9524740683856
"841","Charleston, SC: Charleston AFB/International","ExpressJet Airlines Inc.","National Air Systems",49.4071014914847
"842","Charleston, SC: Charleston AFB/International","ExpressJet Airlines Inc.","Weather",92.152545285984
"843","Charleston, SC: Charleston AFB/International","JetBlue Airways","Carrier",57.1157030579509
"844","Charleston, SC: Charleston AFB/International","JetBlue Airways","Late Aircraft",56.4707030909934
"845","Charleston, SC: Charleston AFB/International","JetBlue Airways","National Air Systems",35.9123295245715
"846","Charleston, SC: Charleston AFB/International","JetBlue Airways","Weather",98.7834053776704
"847","Charleston, SC: Charleston AFB/International","SkyWest Airlines Inc.","Carrier",54.1003832723001
"848","Charleston, SC: Charleston AFB/International","SkyWest Airlines Inc.","Late Aircraft",42.2232992699713
"849","Charleston, SC: Charleston AFB/International","SkyWest Airlines Inc.","National Air Systems",33.2221355194849
"850","Charleston, SC: Charleston AFB/International","SkyWest Airlines Inc.","Weather",97.5609756097561
"851","Charleston, SC: Charleston AFB/International","Southwest Airlines Co.","Carrier",39.9894786980271
"852","Charleston, SC: Charleston AFB/International","Southwest Airlines Co.","Late Aircraft",53.2679425549134
"853","Charleston, SC: Charleston AFB/International","Southwest Airlines Co.","National Air Systems",35.6483381983659
"854","Charleston, SC: Charleston AFB/International","Southwest Airlines Co.","Security",17.910447761194
"855","Charleston, SC: Charleston AFB/International","Southwest Airlines Co.","Weather",74.6538078345131
"856","Charleston, SC: Charleston AFB/International","US Airways Inc.","Carrier",46.9558851819714
"857","Charleston, SC: Charleston AFB/International","US Airways Inc.","Late Aircraft",43.5417531516069
"858","Charleston, SC: Charleston AFB/International","US Airways Inc.","National Air Systems",38.3626358291165
